Item_Outlet_Sales,Item_Outlet_Sales_Pred
850.4034786915806,612.2665396876957
3864.432744072884,3966.6839685753885
592.5661819978077,2427.3490673029128
3273.9671655953434,2720.2712471944706
2785.44653325004,2768.229218637618
-25.432204348825813,-72.07821360267735
3240.8126394570254,3413.1924641572214
2049.386112793443,2049.991244080224
3203.582302454039,2776.998093354574
2521.6523333878235,2214.0733407550797
1698.5409266468698,2518.9200383656903
1860.698191300355,1947.7270875978204
3896.78476519356,3932.9790782350865
1357.553250151024,1172.4204965764213
3328.1138543111133,2964.589513489977
1858.0818507103995,1896.7348639824531
3050.951052194371,3203.323785410269
-89.37070279998751,-376.63812757471146
3216.0026642300154,3864.6856540846256
1465.344329771151,1231.6041911425125
3943.941968885476,3357.3304175231856
1954.149045347755,1875.09151271246
293.957236768527,791.7484030938012
5919.447828935327,5383.620949954844
2407.492641862576,2441.4915777445967
3860.621043695431,3864.9871903029457
346.89091135686823,1413.2070170301763
2116.885299375312,1731.2887644157781
2792.948515531382,2855.34222631371
3026.2247607491813,2643.5540259054487
1825.4817182252104,1655.7256165299664
1510.777215446176,1015.851993463039
3506.885884130172,4064.2308697725384
2723.229487961744,2520.872856824802
781.3095238419767,3023.8827809527493
1531.9057052949463,1402.8954857902124
3936.4399866041335,3629.3201430874656
452.8082765798124,1073.1268118773087
1596.626771755865,1173.4572845398197
1602.4006878141652,1529.9201017611908
1065.5654389812455,1346.9468768843517
1712.0894308112918,1865.0826870306785
1954.149045347755,1866.8534151413835
1853.7285519435748,1938.376419828422
745.2381887506406,2961.917088712415
2822.012198336963,2660.487351261325
-87.58359391604144,-810.5329848287847
3403.9758172710776,3180.144340170404
296.8536879719865,593.2978531860185
1704.8453018714542,1431.5001160531917
304.6523303644612,319.67810369201084
1901.548072610488,1687.3259979713005
839.2477840393155,357.6398555897299
718.3871996973961,657.4296692203147
67.5279677270501,-388.16632489084486
3940.9194498288552,3873.1756654566257
3772.944813876144,3611.342496022203
430.7820548268996,1229.3447382695736
216.90218885262027,324.2018622027192
1636.501876585063,1522.025261969956
3730.716129636553,3244.2850685835874
1560.6625321371182,1335.3428725770864
3951.1893072508337,3592.8959820761006
3878.904365711006,4018.6069798662506
1074.0991954780147,1273.1345017389651
796.7573695798588,381.3694359572704
3137.6728742627315,2668.35171918168
2111.255335123656,2279.125103815201
2511.391105082062,2965.790918132315
4195.075361195377,3756.222564228808
3210.826431393877,3132.653254076151
2778.47689389326,2770.52570777038
2757.3198346426607,3334.0359964927943
3157.438228058494,2712.133545026547
1816.6013921676863,1741.2767101013583
3878.904365711006,3897.9010266495907
3531.1832061479613,3210.177109493144
1782.0154963251218,1619.298568900684
3604.1539032568817,3690.7234216123707
2391.423491777826,1922.4037133722045
822.1797054231931,501.5420062137798
1306.2863487074185,967.6196467010743
3012.6701000020407,2682.322985229724
1079.0536182355315,729.0396187006061
1909.0500548918296,1724.2217468068854
1742.3106624680718,2710.651590497011
2481.31198941044,3080.775995934685
2986.09771493393,3504.0369383591697
2400.523002505796,2208.6836041804636
2414.736770802414,2498.7635142074646
5919.447828935327,5389.832038215694
3896.78476519356,4019.898214791916
331.9835442128604,1156.2082267850653
1389.2410688619138,1432.0306041928075
1004.5318349316929,486.61795059323595
1001.2763401393596,1074.459031762051
770.345987777602,105.25832265966687
1892.4485618825177,1360.0433094895614
1704.8453018714542,1779.0911491277227
2375.818044463548,2875.630442591183
3871.402383429664,3827.0746355326596
3250.3960332292518,2551.7788781292043
1822.17301642113,1875.8344837013835
2654.1327729332465,2450.935383611335
335.8600862859218,866.7441229281321
666.4231700233422,1184.8559796606214
703.6246471360829,2332.7711678010555
3108.6091914571502,2665.917942153529
3828.108126859488,3576.8095890110376
1690.1359068135373,1387.0354232445557
1435.6309701505506,1300.0016531393596
2652.3977194134327,2125.785515525089
4333.612526923056,4174.557883215995
1619.1924267404934,1477.6845395389587
2962.9785613054414,2384.2036777811795
4310.982107432033,4031.2656519891448
1346.5204480930468,878.2569450656354
3763.78683163969,3003.6530862709683
1735.0375091901783,2563.1249887217855
2049.712956593988,1872.715519537386
1629.5322372282828,1505.1958637306611
1167.1613527454792,1825.9087960416996
3824.1244611521215,3420.1861041808397
3203.582302454039,2837.70845177546
3762.528898697844,3570.1727710877635
1742.3106624680718,2506.914858736781
1636.2440232435588,1725.7782602541542
1630.8014154536484,2362.9009526619593
2996.8588032587945,2264.125104730861
3247.9973343051315,2889.100947706148
3328.1138543111133,2994.0920014205594
3326.3054563492324,3495.578860229498
227.5972824485544,-62.92235827739205
1841.5861084191688,1898.1783934627458
930.982627057011,670.5001077381361
715.154004449946,1094.404362369742
461.49184141746616,1927.5054198784896
3576.2422711548616,3071.3851676101376
3933.417467547513,3980.697826842265
-14.36390793254086,-316.4364584260543
1663.995420561321,1421.886338492225
1840.7066296054384,1732.7965648016882
1129.0232225762506,830.5818646989153
1588.9050117229403,1317.3813543793826
3232.0326942985184,3520.55926073921
3222.9989614139126,2873.552626207277
2986.09771493393,3438.988098551281
725.6146923956803,276.9592817283284
2785.188679908536,2770.9604821651255
3842.57974849761,3851.751613404754
1643.7460055249005,1887.1339105044005
2708.120273819589,3229.927437676963
2242.2773597256974,2166.589526495726
5751.654672324059,4913.996802682401
2414.994624143918,2342.9428901096744
1582.616056134873,1650.7027082688544
3204.870450566846,2660.1741830532155
875.8134491262388,434.49982341301836
312.8057240183592,512.1250259373662
723.4564742557909,284.33296172644873
3538.6851884293037,2839.638887475199
3042.0109564371123,3441.486817292794
3748.057277059722,3561.9719257469783
1157.6816943906426,592.391220765985
2910.6293727938046,2859.278528765246
2776.34702252207,2278.7977916107334
595.5845965258641,1850.6707648853244
2015.7977163448663,1853.486300222316
1431.7988304800826,1268.2198345911772
847.3080237149197,513.4921302125018
696.5481188501443,1129.3691277946473
1735.0375091901783,2456.910232670165
1689.4061758096916,2088.0052917237053
1726.1001464322842,1500.4123042121398
2721.631959515116,2181.005275321003
2730.731470243086,2706.266706770629
3904.544600816406,3636.449066235221
370.83732079800296,1594.4612389794502
361.59033575021584,1101.1050035563762
3871.402383429664,3916.9067203523077
3940.9194498288552,3861.19865871653
1628.7784066872289,1665.4410254727147
3933.417467547513,3983.9565733991003
647.6122755819594,2156.256500819939
2364.026419962488,2214.9874251650863
3471.186001847434,3157.770481457998
1592.5563137269778,1760.710523356387
3162.75588017292,2658.4411153912465
1332.0822377615643,1192.8207612372007
-59.85278181541233,-344.52156980397376
1750.3788710706483,1483.191548798086
247.0128581169308,175.1014643254283
488.9710750162686,1524.723966040211
2829.049659389632,2834.77784528145
1885.5477667198595,1995.9551148847154
1543.20633266439,1183.925437737046
3171.909849696616,2958.9935751040775
3943.941968885476,3575.6518341854544
1837.232809652344,1790.5594579551348
451.8951348877817,1727.9237499675824
1885.805620061364,1833.45082439942
2414.994624143918,2500.970751948181
1424.2365951195136,1370.3531502309536
1755.2645127620349,1699.003826844092
2956.6782901436573,3201.5328861618164
1616.9408819648288,2334.745169548144
1983.2127281533365,2016.695395798961
822.1797054231931,620.177684161462
2831.5290023375865,3002.658059820542
247.31637203804425,476.5835165140909
2672.793626704876,2663.4596294487183
3257.728991169809,2812.210565399179
932.8829918553964,900.5424409512806
3134.485587425542,2795.1111564798503
1418.1747706778224,1196.1453995701763
300.03532506050294,723.5703028954226
3259.2376906157174,3055.6742783710847
2793.8164171859694,3340.265183049108
999.6259809376908,732.8176787619187
2986.09771493393,3494.723280192128
1748.5158202227992,1885.7336257033835
323.260514384769,670.382431442001
3530.9253528064573,3504.8550118473486
822.1797054231931,421.9311880498568
610.0643035840809,2724.868769608802
5083.60524844127,4174.276154566614
1644.0038588664047,1786.7756860030327
1417.7467281400832,2156.2488045617097
1058.0634566999038,1036.911688051847
1930.30489945266,1797.126597525552
1952.5515169011264,1855.5771415468942
3641.7562553756175,4407.85872120336
3881.908732104564,3404.6054081694942
1205.0712963972896,1351.8287031154757
3810.0221293785175,3690.660310620191
1083.9594722295333,445.1149759890727
1315.8515957993868,1909.6233384603079
2730.731470243086,2610.5882442556476
461.167128699647,1362.5556307253123
1824.1051365961264,1485.6784102685626
2972.5272708445864,3517.2067133398705
5584.682327550196,4857.637966777534
175.06858272719583,-87.91230519376813
1380.3994114754478,823.2684340278615
3356.6206498469464,3169.7116060508074
2573.608150370358,3234.182175677871
1799.103458553199,1633.538545419396
2910.6293727938046,2914.389299820184
793.9446612824254,863.2410442273721
1459.362054159384,2272.5543715421
2896.467294656355,3363.6906886730294
1815.261717062562,1402.1991503679983
2839.59322196581,2442.6932601802782
3897.042618535064,3877.08223695569
5145.439655057555,4387.212688290625
2022.936994564673,2798.3741065290023
335.55657236480835,837.1294772764895
304.6523303644612,346.92698902528696
3164.4078674152743,2730.7286444935053
1954.149045347755,1696.4589049154301
2841.790511106811,2621.971573714389
1633.0143715635963,1195.617254253319
1836.031074525476,2571.638811402735
1418.2557490455897,1295.8685718822082
3724.349125828394,3671.0561396952517
1577.4177752710232,1780.0294365198843
2346.0854446263256,1982.1970327409563
1826.2350079673167,1618.1166906439464
1065.307585639741,1183.3822355391935
2195.654258982894,2865.8307767918745
4972.63653605245,4362.466701301122
461.49184141746616,1882.6517487965607
1421.8781078710624,1304.4479034918074
737.9696979159839,445.55114946549656
3943.941968885476,3541.138459067568
1712.347284152796,1472.6409955021456
3888.702049953153,4075.3411167936965
1459.0585402382706,2241.336617348241
2665.643539749028,2125.6077057958073
-97.73487036133784,-965.4857505349252
-99.8254931663974,-655.8328368512382
932.1015741445344,736.8264167854583
3273.9671655953434,3113.8508132987645
3266.207329972497,3236.2245978417805
219.73267959612824,207.02010530192774
747.272649426426,2752.4720233547323
3668.206750820741,3308.238722160486
1234.515084716356,1929.8777072564897
2604.720717928437,2918.745979967216
3896.78476519356,3697.136095762092
3779.791000607581,3318.4486714919826
1865.5838329917408,1718.6986599222305
3716.847143547052,3442.632844281277
2726.003619864167,2480.6057322662878
3766.5559074784287,3685.518645736611
1321.5280866898968,1260.0325708755524
2504.117951804169,3034.576536715254
3933.417467547513,4110.735563293019
2893.3953770581784,2650.654809339928
1398.828134601327,912.2391562130565
413.5933173289346,978.7225705301303
3202.896727831236,3450.711611565769
1922.802917171318,1582.9997994258051
4217.24168830588,4085.6080647401154
3164.1500140737703,2888.4100377664518
2405.895113415948,2023.4274185241904
2234.7753774443554,2319.220644621871
510.1181863046192,1631.7732372227651
1357.9782532911938,1021.5966106204835
3716.421132901643,3435.5807230776486
753.2779091614796,513.6014486557145
3254.0253176139367,3764.935030235399
336.9550797084318,253.8648019149325
1904.1644132004435,1765.211327903604
3117.4039109390287,3230.208326531978
3463.1032866070277,3256.682320006677
3546.622711568976,3789.4590079050167
3897.042618535064,3758.0524468035956
71.25723035863227,-35.4431770974154
1636.501876585063,1586.68434848829
2751.376259651072,2812.070038664104
2661.6347552145885,2375.590183529103
315.6831554354076,745.6432332281188
3907.14235239168,3695.718414738469
2345.8979091154206,2327.177719119797
596.4531708360838,2391.125274998918
1799.103458553199,1464.2173719485838
733.2947676438849,1345.7785012573222
733.116674677022,623.780574639178
1961.3931742875925,2116.3733335178395
5554.627227105979,4815.88504430027
5889.995893452474,5208.066313582514
2839.59322196581,2433.116910735668
1731.194828787921,2192.896596785664
513.8395890753128,2112.9065377425372
3067.0746420593146,2669.3972974638705
1353.6662083003491,1246.0613531715912
3171.909849696616,2795.1814752173977
1528.2833464694738,1285.7430240197673
1868.2001735816968,1474.433901474141
651.3336783526529,2758.1239154963555
3266.465183314001,2901.0966785371083
1777.074025965205,1709.281238984099
3454.6861681110045,3461.8306531938215
1920.8011463189637,1888.3119306089156
3730.716129636553,3306.441731019994
2722.97163462024,2456.811682443937
421.5512917459597,1670.0154171262184
1457.584494148305,1412.8605473222601
197.3997330870207,-16.447182855755727
3863.879039059739,4024.819608210983
5911.9458466539845,5347.682642187487
2511.391105082062,2972.2323082190524
573.0010671645817,1743.8507413844263
3904.544600816406,3896.4282159567415
3940.6615964873513,4315.496562727052
1065.5654389812455,874.9476026073235
1647.2593536587378,1275.7069952611062
413.7018404237192,1669.451546518581
3871.402383429664,3830.7159314699943
2474.6556194784475,3056.388452923469
1314.8796499760072,2060.020251500183
3318.8034740678904,3596.1222205595886
363.56416752010944,1443.851218455105
2785.188679908536,2707.0261672665197
3316.836195992125,3197.772874802766
2584.28381967834,2247.6819700060987
1048.3649727453974,960.5440122842551
3579.7914030568227,4139.472226426547
3193.381919847106,2673.136573823268
3210.826431393877,3098.3121746943
3881.97711656668,3182.354440179417
4310.982107432033,4091.6949294561196
2331.4262874772985,2172.8307203719683
1733.6511313355315,1804.342485344152
3333.609714545433,2587.9183431940323
1297.8787723378414,1224.662264500939
2776.34702252207,2116.6588571572424
1459.362054159384,2138.8674187013266
1547.4239831242749,2323.10359690921
2715.622256100931,3200.6137149364163
222.77805066747703,-16.727357198899426
311.9261753927091,65.89542446441851
1083.0428170075531,812.6808122385216
686.4523396208446,2197.486272130216
2172.6295165377096,1830.8549384691041
3101.63955210037,2643.433851862059
347.1944252779817,1394.3122200743555
3762.9976194743504,3997.324117099054
2824.0270200562445,3009.7842262988856
1530.5662229680966,1263.0939650788473
3240.4953520237896,2836.158570245993
3824.49375101664,3642.8375280256973
733.116674677022,636.9505089882136
3309.592067052287,3145.5508785749194
2674.743050476998,2282.8318617846535
3972.814835616583,3569.904235825961
1360.758086235969,1167.185392515018
2654.1327729332465,2281.427423099762
3124.1779117636606,3507.9048414867702
3068.576159234234,2672.947838580498
777.8479700589437,200.402628652236
1910.6828234476664,1816.4358952353216
1892.7418481115044,1487.0402911436151
3226.3410178189038,3290.0861399843507
2364.508126442132,3045.6677285079777
3232.0326942985184,3321.753711419299
3146.5398774063115,3368.254115784725
2511.0875911609487,2986.9212905793574
1908.7922015503257,1871.832487432721
1961.6510276290967,1861.0989766245468
5584.682327550196,4954.160156411341
1952.5515169011264,1600.223836951806
1486.599174331981,1299.024272195963
831.8399058444243,672.2918471148713
416.50217029421736,1208.0243722805862
437.9884941504374,1108.8944368936059
1901.548072610488,1917.7479210883243
3375.627081237403,3925.419724786527
3642.059769296732,4373.579352544542
2391.423491777826,1935.0342027895867
335.55657236480835,839.8428504742201
1499.8010092103596,1614.724733776806
932.8829918553964,805.2304806764978
1329.8497901850726,2033.0828595682976
323.260514384769,858.7480470158159
493.0171680579524,1456.6917610039131
252.38484220483232,94.06607730009478
1832.4513575819904,1616.3585728619346
2721.631959515116,2008.5376710312703
2910.6293727938046,2741.9759300771766
2233.177848997728,1779.8126272132706
659.4535306665621,1169.4131997634563
3197.368468285504,2915.191958238873
1582.616056134873,1507.9412206458148
1031.99298630889,723.8189935669635
2125.9848101032817,1930.104245539388
1768.5400003701402,1941.39998056566
1438.5177026127258,1205.6197751096981
1065.307585639741,1327.3867599103007
1118.5723851432,1852.382109491392
285.527837023962,-16.41600154147477
2225.6758667163854,1608.2622090521193
718.6019591718965,2683.200484535287
1418.1747706778224,1196.3600963994243
3330.7968452339514,3857.128378235901
878.7218307346169,1205.2230308361713
2398.393131134606,1916.2364230312037
5076.103266159928,4278.715634261449
3226.056538412386,2652.4611965340096
1643.2505691242984,1544.1658057680866
2338.395926834078,2043.9446068964198
1892.5543126005991,1980.8496297686052
2687.007395001493,2695.5380888125774
1058.0634566999038,1189.800353712398
499.9656310648557,2063.4675788390905
1821.5594528873537,2621.2881541547604
3986.9834233042175,3926.4714462880884
1689.4061758096916,2478.7944855975975
2832.6235826090297,2457.208640782873
2792.690662189878,2867.0107520510333
3897.042618535064,3764.4445725110018
839.2477840393155,369.1962869906772
293.6537228474136,715.1644816913658
4780.751863431918,4202.493853863564
4413.413667335649,4237.806647173349
3020.1720822833827,2953.5008522677936
3108.6091914571502,2722.3231728384562
3906.988051121281,3051.6919289161387
3835.077766216268,3592.323422259651
770.345987777602,304.9866853958549
1712.347284152796,1348.7735358175473
2839.59322196581,2443.208263202067
1704.8453018714542,1724.2949239734407
2683.949745480934,2634.1328963959245
3225.0630549417383,3474.7674750866554
762.1803574826035,358.04618907567715
3641.7562553756175,4364.150869308052
3973.0056516910568,3242.001479118556
1742.0071485469584,2337.4734985783043
-87.28007999492799,-957.678916175556
1572.8692729448294,1561.5343576239106
1892.4485618825177,1324.7204715482512
666.7266839444557,1150.8148563584746
1894.320579912204,1930.3896254516583
2790.8864658560806,2175.3068563165625
1704.58744852995,1777.2951237995376
5925.820796324226,5653.926878984668
1952.307314297437,1710.7644495244451
602.7911503061873,2656.0581634502523
2573.608150370358,3163.1374180443654
3204.870450566846,2741.0670200284303
1961.6510276290967,2132.0271005059494
3162.810338968646,2411.3490558682206
3394.946817151981,3194.3334780046384
-87.58359391604144,-896.2361689192603
5918.851156967446,5519.256964664748
1313.78833098876,1210.5492198789211
1822.17301642113,1735.5361741585948
2118.224974480436,2349.747743610496
370.83732079800296,1332.0346805300587
1704.8453018714542,1753.258477343311
3816.9917687352977,3587.593243574267
748.5847925475175,524.3661577120968
3011.0862222932265,2606.445946875251
2529.154315669165,2303.2934212566884
3724.606979169898,3528.155794434232
1854.4594918849268,1692.85363277677
1704.58744852995,1705.3292968757482
609.7607896629675,2482.2719540888056
1828.5290922441336,2563.710424976645
3309.592067052287,3097.121865378669
723.4564742557909,268.50189498190684
3717.104996888556,3289.9797993756074
3318.8034740678904,3566.4406996715106
3197.6284073361144,2893.3922045322033
3612.607833813879,4228.015669624163
2785.44653325004,2485.34753274997
3585.329894863731,3176.9608312333353
815.210066066413,454.1921980439547
1645.8669097142538,1333.3511216955042
2244.893700315653,2124.1535991486558
2709.7766784669493,2006.2092622852656
331.414807539799,236.68081953321098
3020.429935624886,2666.3133508764295
763.9346058150843,545.8432413804557
1575.114073853531,1641.7787975272172
721.6601385501764,2421.7063823700432
323.56402830588246,849.6114747765264
2784.878158958856,2153.4616646671257
3612.3043198927658,4255.32841190032
3011.3304248969166,2411.1993298833213
1049.5222033661958,944.229461752331
1627.4023658570927,1228.9935306389732
5273.549385743522,4570.10421197278
2769.3773831652898,2278.0057521788017
1643.2505691242984,1500.784175249813
1697.61780917317,1597.472054447893
3210.826431393877,3113.0449799804974
339.0319413226701,997.0545936999274
2371.284391986556,2955.3965755040044
1838.332160146116,1983.8399864679564
3215.699150308902,3679.736610392295
831.5820525029202,925.8773839658694
3724.606979169898,3296.2274392683976
1712.0894308112918,1816.029262926084
1822.0942711963892,1740.5669767709614
1881.9530358611848,1685.0489054637512
3095.311152386777,2698.4540704610054
2407.492641862576,2468.101641692959
3738.218111917895,3335.121238485155
1947.1794059909748,1824.6037781053196
3958.691289532176,3640.0679609210224
3311.8338347111103,3344.8737062143673
3995.066138544625,3829.2352451756788
993.7743578580178,668.1305129689572
5911.9458466539845,5159.05813654667
3049.284109715006,3524.7258349314743
2674.743050476998,2674.7797064447104
930.982627057011,657.8216980998366
1885.5477667198595,2037.8926828325318
3012.6701000020407,2963.5903717218407
1938.0798952630048,1511.2624421487135
1953.8911920062508,2031.1154160541118
2173.3681802081046,1792.977161292274
1050.855058497761,1636.719976656335
3689.31986585008,3402.2651088657503
1952.5515169011264,1602.5663226330516
2969.461731443456,2665.7775281931904
1396.7430511432556,1506.9642425699808
3078.0442785994737,3457.1157471225174
2037.3594168691063,1633.961789673634
4972.63653605245,4383.764697798057
2008.5362314833096,1939.0582478929184
1697.61780917317,1727.4637377231254
2602.67183317594,3037.8494463208026
1292.2756330864258,1456.3194390916954
3492.9712374610617,4009.4922768004017
3020.429935624886,2761.8001094049387
-87.58359391604144,-820.5263646722494
414.0053543448326,1672.415579766985
2799.9859765840506,2494.9128387931955
3092.107479532178,3561.1985265911935
3020.429935624886,2592.2361799762302
2400.592085049411,2524.745127506437
4310.982107432033,4084.3952988476126
1559.5548107519169,2367.4231476121176
1856.484322263771,1446.9233805413976
1242.6197330777347,984.1941559271465
748.5847925475175,537.2713646778601
2698.7453293345134,3222.240769567948
672.2787803832576,2315.427864990313
1575.3719271950351,1380.7033796503467
3330.7968452339514,3744.3864056357825
743.3134620574363,431.94622880876545
1839.9533398633323,1476.221836358011
2972.0780720334114,2592.1200558955243
3642.059769296732,4421.234447899513
733.5982815649984,1394.6933064826276
3852.9956636759102,3651.431618911531
1865.325979650237,1978.940491225776
1241.4847240731362,2038.5428888122176
3717.104996888556,3182.3042539063526
846.7497663206573,336.63708197125675
2846.031433399486,3368.9792668125046
591.7943178417229,1906.4143893902337
1513.599129168687,1439.9974011719494
3203.582302454039,2700.0086555304747
2573.608150370358,3077.4059991987874
257.4676484833407,531.1052506636674
1488.860775263032,1247.8096372720436
3001.1417548389927,2664.755783338401
2722.97163462024,2595.6483079891605
3240.1479675409623,3047.934034215509
2778.219040551756,2814.761053464988
2407.492641862576,2363.0766221581725
1961.6510276290967,2059.886399484136
3012.6701000020407,2909.6486301506125
1628.5205533457247,1510.989968769107
1396.7430511432556,1528.6332054822287
2407.492641862576,2308.859325611306
2964.35085486299,2931.842316613856
2723.229487961744,2370.418261871163
3779.791000607581,3496.6674397258344
2716.3498182215426,2426.3991830616073
3099.50968072918,2446.8756622144483
-87.58359391604144,-782.7040865152485
3995.066138544625,4012.9373578251757
337.25859362954526,389.9253376175425
1682.4365364529117,2157.647648022412
744.9346748295271,2881.839334502365
1369.3728211005052,1145.4523246996175
